uid,date,event_type,price,cogs
1943,3/31/20,purchase,15000,7500
1943,4/2/20,visit,,
1764,3/30/20,visit,,
1764,3/29/20,visit,,
1697,4/1/20,visit,,
1896,3/31/20,visit,,
1896,3/31/20,visit,,
1896,3/30/20,visit,,
1896,3/31/20,visit,,
1896,4/2/20,visit,,
1896,4/2/20,purchase,157600,91408
1896,4/3/20,visit,,
1896,3/31/20,visit,,
1896,3/31/20,visit,,
1716,3/30/20,visit,,
1716,4/4/20,visit,,
1716,4/2/20,visit,,
1716,4/2/20,purchase,63400,18386
1700,4/3/20,visit,,
1700,4/4/20,visit,,
1700,4/4/20,purchase,96400,40488
1700,3/29/20,visit,,
1700,4/4/20,visit,,
1700,3/30/20,visit,,
1700,3/30/20,purchase,145100,50785
1700,3/30/20,visit,,
1700,3/29/20,visit,,
1901,4/4/20,visit,,
1901,4/1/20,visit,,
2017,3/31/20,visit,,
2017,4/4/20,visit,,
2017,3/31/20,visit,,
2017,4/3/20,visit,,
2017,4/3/20,purchase,102900,58653
1818,4/2/20,visit,,
1818,4/2/20,visit,,
1785,4/3/20,visit,,
1785,3/31/20,visit,,
1785,3/31/20,purchase,62800,20096
1785,3/29/20,visit,,
1785,4/1/20,visit,,
1785,4/1/20,purchase,179300,60962
1785,4/2/20,visit,,
2093,4/3/20,visit,,
2093,4/3/20,purchase,109400,65640
2093,3/31/20,visit,,
2093,4/3/20,visit,,
2093,4/2/20,visit,,
2093,4/2/20,purchase,72600,31218
2093,4/4/20,visit,,
2093,4/4/20,purchase,133100,49247
2093,4/2/20,visit,,
2172,4/2/20,visit,,
2172,3/30/20,visit,,
2172,3/30/20,visit,,
2172,4/3/20,visit,,
2172,4/1/20,visit,,
2007,3/30/20,visit,,
2007,3/30/20,purchase,38200,11460
2007,3/30/20,visit,,
2007,4/3/20,visit,,
2007,4/1/20,visit,,
2007,4/4/20,visit,,
2007,3/30/20,visit,,
2007,4/2/20,visit,,
2007,4/1/20,visit,,
2007,4/1/20,purchase,7600,2584
2007,4/2/20,visit,,
1914,3/29/20,visit,,
1914,3/31/20,visit,,
1865,3/29/20,visit,,
1865,4/4/20,visit,,
1865,3/29/20,visit,,
1865,4/3/20,visit,,
1865,4/1/20,visit,,
2086,3/29/20,visit,,
2086,4/2/20,visit,,
2086,4/2/20,purchase,139800,51726
2086,4/1/20,visit,,
2086,4/1/20,visit,,
2086,3/30/20,visit,,
2086,4/1/20,visit,,
1886,4/3/20,visit,,
1886,4/3/20,visit,,
1886,4/3/20,purchase,16600,5644
1886,4/4/20,visit,,
1712,3/30/20,visit,,
1712,3/31/20,visit,,
1712,3/31/20,visit,,
1712,4/3/20,visit,,
1712,3/29/20,visit,,
1712,4/1/20,visit,,
1831,4/1/20,visit,,
1831,3/29/20,visit,,
1831,3/29/20,purchase,87200,22672
1831,4/1/20,visit,,
2073,4/1/20,visit,,
2073,3/30/20,visit,,
2073,3/30/20,purchase,24800,11408
2073,4/1/20,visit,,
2073,3/29/20,visit,,
2073,4/3/20,visit,,
2073,4/3/20,purchase,50000,14000
2073,3/30/20,visit,,
1944,3/30/20,visit,,
1944,4/2/20,visit,,
1944,4/4/20,visit,,
1944,4/4/20,purchase,72600,47190
1944,3/30/20,visit,,
1944,4/3/20,visit,,
1944,4/3/20,visit,,
1685,4/3/20,visit,,
1685,4/3/20,visit,,
1685,4/3/20,visit,,
1685,4/3/20,visit,,
1685,4/1/20,visit,,
1685,4/1/20,purchase,107800,26950
1685,4/2/20,visit,,
1685,3/29/20,visit,,
1685,4/4/20,visit,,
1923,3/31/20,visit,,
1923,3/31/20,visit,,
1923,3/31/20,purchase,116300,52335
1864,4/1/20,visit,,
1864,4/1/20,purchase,130000,84500
1864,4/3/20,visit,,
1864,3/31/20,visit,,
1864,4/3/20,visit,,
1864,4/3/20,visit,,
1864,4/1/20,visit,,
1864,4/1/20,purchase,96300,24075
1864,4/1/20,visit,,
1864,3/29/20,visit,,
1864,4/3/20,visit,,
2010,4/4/20,visit,,
2010,4/4/20,purchase,131700,52680
2010,3/30/20,visit,,
1752,3/31/20,visit,,
1752,4/3/20,visit,,
1982,3/29/20,visit,,
1982,4/3/20,visit,,
1982,4/3/20,purchase,26100,16443
1982,3/30/20,visit,,
1982,3/30/20,purchase,54200,31436
1982,3/29/20,visit,,
1982,4/4/20,visit,,
1982,4/4/20,purchase,22100,14144
1982,3/29/20,visit,,
1982,3/31/20,visit,,
1982,4/2/20,visit,,
1982,3/31/20,visit,,
1879,4/3/20,visit,,
1879,3/31/20,visit,,
1879,3/31/20,purchase,155300,85415
1879,4/3/20,visit,,
1879,3/31/20,visit,,
1879,4/2/20,visit,,
1879,4/2/20,purchase,136200,38136
1879,4/2/20,visit,,
1879,3/29/20,visit,,
1879,3/29/20,purchase,97000,66930
1691,4/3/20,visit,,
1691,4/3/20,purchase,90300,41538
1691,3/30/20,visit,,
1691,4/3/20,visit,,
1691,3/29/20,visit,,
1776,3/30/20,visit,,
1776,3/30/20,purchase,95200,30464
1776,4/3/20,visit,,
1776,4/2/20,visit,,
1776,3/29/20,visit,,
1776,3/29/20,purchase,63700,43316
1776,4/2/20,visit,,
1776,4/2/20,visit,,
1776,3/30/20,visit,,
1776,3/29/20,visit,,
1776,3/30/20,visit,,
1776,3/30/20,purchase,92400,51744
1856,4/3/20,visit,,
1856,3/30/20,visit,,
1856,4/3/20,visit,,
1856,4/2/20,visit,,
1743,4/3/20,visit,,
1743,4/3/20,visit,,
1743,3/31/20,visit,,
1975,4/1/20,visit,,
1975,4/4/20,visit,,
1975,4/1/20,visit,,
1975,4/3/20,visit,,
2107,3/29/20,visit,,
2107,3/29/20,purchase,68600,33614
2107,4/1/20,visit,,
2107,4/2/20,visit,,
2107,4/4/20,visit,,
2107,3/29/20,visit,,
2107,3/31/20,visit,,
2107,3/29/20,visit,,
2107,4/2/20,visit,,
2103,4/2/20,visit,,
2103,3/29/20,visit,,
2103,3/31/20,visit,,
2103,4/2/20,visit,,
2103,4/3/20,visit,,
2103,4/3/20,purchase,60000,30000
1854,4/4/20,visit,,
1854,4/2/20,visit,,
1854,3/29/20,visit,,
1854,3/30/20,visit,,
1854,4/1/20,visit,,
1854,3/30/20,visit,,
1854,3/30/20,purchase,139800,96462
2089,3/31/20,visit,,
2089,4/3/20,visit,,
2089,4/1/20,visit,,
2089,4/1/20,purchase,29800,10728
2089,3/30/20,visit,,
2089,3/31/20,visit,,
2089,4/4/20,visit,,
2089,4/4/20,visit,,
1770,4/1/20,visit,,
1770,4/2/20,visit,,
1770,3/31/20,visit,,
1770,4/1/20,visit,,
1770,4/2/20,visit,,
1770,4/4/20,visit,,
1770,4/1/20,visit,,
1770,3/31/20,visit,,
1770,4/2/20,visit,,
1680,4/1/20,visit,,
1680,4/1/20,visit,,
1680,4/1/20,purchase,55100,25897
1680,3/30/20,visit,,
1680,4/4/20,visit,,
1680,4/2/20,visit,,
1680,3/30/20,visit,,
1680,3/30/20,purchase,65000,17550
1680,3/29/20,visit,,
1680,3/30/20,visit,,
2181,3/31/20,visit,,
2181,3/31/20,visit,,
2181,4/4/20,visit,,
2181,4/4/20,purchase,91700,55020
2181,4/4/20,visit,,
2181,4/4/20,purchase,91800,26622
2181,3/31/20,visit,,
2181,3/30/20,visit,,
2185,3/31/20,visit,,
2185,4/3/20,visit,,
2185,4/1/20,visit,,
1878,4/2/20,visit,,
1878,3/29/20,visit,,
1878,4/1/20,visit,,
1878,4/4/20,visit,,
1878,3/31/20,visit,,
1878,3/30/20,visit,,
1878,4/1/20,visit,,
2137,4/2/20,visit,,
2137,4/2/20,visit,,
2137,4/3/20,visit,,
2137,3/30/20,visit,,
2137,3/30/20,purchase,17700,9027
2137,3/29/20,visit,,
2137,4/2/20,visit,,
2146,3/30/20,visit,,
2146,4/2/20,visit,,
2146,4/1/20,visit,,
2146,4/4/20,visit,,
1855,4/3/20,visit,,
1855,3/30/20,visit,,
1855,3/29/20,visit,,
1855,4/3/20,visit,,
1855,4/1/20,visit,,
1855,4/4/20,visit,,
1855,3/31/20,visit,,
1974,3/29/20,visit,,
1974,4/4/20,visit,,
1974,4/4/20,purchase,155900,88863
1974,4/4/20,visit,,
1974,4/2/20,visit,,
1974,3/31/20,visit,,
1846,3/31/20,visit,,
1846,3/31/20,visit,,
1846,3/31/20,visit,,
2046,4/4/20,visit,,
2046,4/4/20,purchase,61200,16524
2046,4/4/20,visit,,
2046,4/3/20,visit,,
1947,3/31/20,visit,,
1947,3/30/20,visit,,
1947,3/31/20,visit,,
1947,3/29/20,visit,,
1947,4/2/20,visit,,
1947,4/1/20,visit,,
1947,4/1/20,purchase,94100,54578
1947,3/31/20,visit,,
1992,3/29/20,visit,,
1992,3/30/20,visit,,
1992,4/2/20,visit,,
1992,4/1/20,visit,,
1992,3/31/20,visit,,
1992,4/3/20,visit,,
2032,4/2/20,visit,,
2032,4/2/20,visit,,
2032,4/4/20,visit,,
2032,4/4/20,purchase,31300,15963
2032,4/3/20,visit,,
2032,4/3/20,visit,,
2032,3/30/20,visit,,
2032,3/30/20,purchase,166600,116620
2032,4/2/20,visit,,
2032,4/1/20,visit,,
1875,3/31/20,visit,,
1875,4/1/20,visit,,
1875,3/29/20,visit,,
1875,3/29/20,visit,,
1875,3/31/20,visit,,
1875,3/29/20,visit,,
1875,3/29/20,visit,,
1875,3/29/20,purchase,139700,96393
1683,3/31/20,visit,,
1683,3/31/20,visit,,
1683,4/4/20,visit,,
1683,4/1/20,visit,,
1683,4/4/20,visit,,
1683,4/4/20,purchase,37700,23751
1683,3/29/20,visit,,
1683,4/1/20,visit,,
1683,4/1/20,purchase,17000,11730
1904,4/2/20,visit,,
1904,4/3/20,visit,,
1904,3/30/20,visit,,
1904,3/29/20,visit,,
1904,4/3/20,visit,,
1904,4/1/20,visit,,
1904,4/4/20,visit,,
1904,4/2/20,visit,,
1904,4/2/20,purchase,85000,56100
1904,4/1/20,visit,,
1749,4/3/20,visit,,
1749,4/1/20,visit,,
1749,4/2/20,visit,,
1749,4/3/20,visit,,
1749,4/3/20,purchase,147500,92925
1749,4/1/20,visit,,
1749,4/3/20,visit,,
1749,4/1/20,visit,,
1749,4/3/20,visit,,
1872,3/30/20,visit,,
1872,4/2/20,visit,,
1872,4/4/20,visit,,
1872,3/30/20,visit,,
1872,4/3/20,visit,,
1872,4/4/20,visit,,
1872,3/31/20,visit,,
1545,4/4/20,visit,,
1545,4/3/20,visit,,
1545,3/29/20,visit,,
1545,3/29/20,purchase,236400,153660
1545,4/4/20,visit,,
1545,3/29/20,visit,,
1545,3/29/20,purchase,41600,12064
1579,4/2/20,visit,,
1579,4/2/20,visit,,
1579,3/29/20,visit,,
1579,4/2/20,visit,,
1579,3/31/20,visit,,
1579,3/31/20,visit,,
1579,3/29/20,visit,,
1579,4/4/20,visit,,
1396,3/30/20,visit,,
1396,4/1/20,visit,,
1396,3/31/20,visit,,
1396,3/31/20,purchase,14100,6345
1396,4/3/20,visit,,
1396,4/1/20,visit,,
1396,3/30/20,visit,,
1396,4/4/20,visit,,
1396,4/2/20,visit,,
1396,4/2/20,purchase,15000,8700
1344,4/1/20,visit,,
1344,4/1/20,purchase,129500,33670
1361,4/1/20,visit,,
1515,4/2/20,visit,,
1515,4/2/20,purchase,115100,77117
1515,4/3/20,visit,,
1517,3/29/20,visit,,
1517,3/30/20,visit,,
1460,4/4/20,visit,,
1460,4/4/20,purchase,94700,47350
1460,3/29/20,visit,,
1460,4/4/20,visit,,
1434,3/29/20,visit,,
1434,3/29/20,purchase,196700,139657
1434,4/2/20,visit,,
1434,3/29/20,visit,,
1434,3/29/20,purchase,121700,42595
1434,4/1/20,visit,,
1434,4/3/20,visit,,
1434,4/4/20,visit,,
1434,3/31/20,visit,,
1434,4/1/20,visit,,
1434,3/29/20,visit,,
1404,4/1/20,visit,,
1404,4/2/20,visit,,
1404,3/29/20,visit,,
1404,3/29/20,purchase,49300,29580
1404,4/2/20,visit,,
1404,3/31/20,visit,,
1404,3/31/20,visit,,
1404,4/1/20,visit,,
1616,3/30/20,visit,,
1616,3/29/20,visit,,
1616,4/4/20,visit,,
1616,4/3/20,visit,,
1616,3/29/20,visit,,
1616,4/2/20,visit,,
1616,4/2/20,purchase,137600,90816
1616,3/31/20,visit,,
1616,4/2/20,visit,,
1616,4/3/20,visit,,
1616,4/3/20,purchase,124900,67446
1448,3/30/20,visit,,
1448,3/30/20,visit,,
1448,4/4/20,visit,,
1448,4/3/20,visit,,
1448,4/3/20,purchase,86500,63145
1448,4/1/20,visit,,
1448,4/1/20,purchase,96100,67270
1448,3/29/20,visit,,
1448,4/1/20,visit,,
1448,4/3/20,visit,,
1448,4/3/20,purchase,95700,50721
1448,4/1/20,visit,,
1448,4/1/20,purchase,42700,27328
1342,4/2/20,visit,,
1342,4/4/20,visit,,
1342,4/3/20,visit,,
1342,4/3/20,visit,,
1342,4/1/20,visit,,
1342,4/1/20,visit,,
1342,3/30/20,visit,,
1342,4/2/20,visit,,
1342,4/2/20,purchase,87000,46980
1342,4/1/20,visit,,
1513,4/1/20,visit,,
1513,3/30/20,visit,,
1513,4/4/20,visit,,
1513,3/31/20,visit,,
1513,3/30/20,visit,,
1513,4/2/20,visit,,
1513,4/1/20,visit,,
1443,3/30/20,visit,,
1443,4/1/20,visit,,
1443,3/29/20,visit,,
1443,4/1/20,visit,,
1336,3/29/20,visit,,
1336,4/4/20,visit,,
1336,3/30/20,visit,,
1336,3/29/20,visit,,
1336,3/29/20,purchase,65900,22406
1336,4/1/20,visit,,
1336,4/3/20,visit,,
1561,3/29/20,visit,,
1561,4/4/20,visit,,
1561,3/30/20,visit,,
1561,3/30/20,visit,,
1326,4/2/20,visit,,
1326,4/1/20,visit,,
1326,4/4/20,visit,,
1326,3/31/20,visit,,
1326,4/4/20,visit,,
1326,3/31/20,visit,,
1326,3/29/20,visit,,
1326,3/31/20,visit,,
1479,4/1/20,visit,,
1479,4/1/20,visit,,
1479,4/1/20,visit,,
1479,3/31/20,visit,,
1479,4/2/20,visit,,
1479,4/2/20,visit,,
1479,3/30/20,visit,,
1538,4/3/20,visit,,
1538,4/3/20,purchase,43400,22568
1538,4/4/20,visit,,
1538,3/30/20,visit,,
1538,3/30/20,purchase,135300,87945
1538,4/3/20,visit,,
1538,4/4/20,visit,,
1538,3/30/20,visit,,
1654,3/31/20,visit,,
1654,4/4/20,visit,,
1654,4/1/20,visit,,
1654,4/1/20,visit,,
1654,4/1/20,purchase,62700,47025
1654,4/3/20,visit,,
1354,4/4/20,visit,,
1354,4/2/20,visit,,
1354,3/29/20,visit,,
1354,3/29/20,visit,,
1354,3/31/20,visit,,
1569,3/31/20,visit,,
1569,4/2/20,visit,,
1569,3/31/20,visit,,
1569,4/3/20,visit,,
1569,4/3/20,visit,,
1569,3/29/20,visit,,
1569,4/4/20,visit,,
1569,3/29/20,visit,,
1315,4/4/20,visit,,
1315,4/1/20,visit,,
1327,3/29/20,visit,,
1327,3/29/20,purchase,69500,29190
1333,4/3/20,visit,,
1333,4/4/20,visit,,
1333,3/31/20,visit,,
1333,3/30/20,visit,,
1382,3/29/20,visit,,
1382,4/4/20,visit,,
1382,4/4/20,visit,,
1382,3/30/20,visit,,
1382,3/30/20,visit,,
1521,3/29/20,visit,,
1521,3/29/20,visit,,
1521,3/29/20,visit,,
1521,3/31/20,visit,,
1640,3/29/20,visit,,
1640,3/30/20,visit,,
1566,4/1/20,visit,,
1566,4/4/20,visit,,
1566,4/2/20,visit,,
1566,4/2/20,purchase,80800,52520
1566,4/2/20,visit,,
1566,4/4/20,visit,,
1566,4/4/20,visit,,
1566,3/29/20,visit,,
1502,4/1/20,visit,,
1502,4/4/20,visit,,
1502,4/3/20,visit,,
1502,4/2/20,visit,,
1502,3/29/20,visit,,
1502,4/2/20,visit,,
1502,3/30/20,visit,,
1502,3/30/20,visit,,
1502,4/3/20,visit,,
1438,4/4/20,visit,,
1438,4/4/20,visit,,
1438,4/3/20,visit,,
1438,4/3/20,visit,,
1438,4/1/20,visit,,
1587,4/2/20,visit,,
1587,4/2/20,purchase,94700,45456
1587,3/30/20,visit,,
1587,3/31/20,visit,,
1587,4/3/20,visit,,
1587,4/1/20,visit,,
1587,4/1/20,purchase,36500,14600
1587,4/3/20,visit,,
1587,3/31/20,visit,,
1587,3/31/20,purchase,129200,42636
1430,3/31/20,visit,,
1430,4/3/20,visit,,
1430,4/3/20,purchase,122600,39232
1430,3/29/20,visit,,
1597,4/1/20,visit,,
1597,4/2/20,visit,,
1597,4/3/20,visit,,
1597,3/31/20,visit,,
1597,4/4/20,visit,,
1597,3/29/20,visit,,
1597,4/3/20,visit,,
1597,4/3/20,purchase,99900,71928
1597,3/29/20,visit,,
1597,4/3/20,visit,,
1533,4/2/20,visit,,
1533,3/30/20,visit,,
1533,3/29/20,visit,,
1533,3/30/20,visit,,
1533,4/2/20,visit,,
1533,4/3/20,visit,,
1533,4/4/20,visit,,
1657,4/1/20,visit,,
1657,4/3/20,visit,,
1657,3/29/20,visit,,
1674,3/29/20,visit,,
1674,3/29/20,purchase,142000,48280
1674,4/3/20,visit,,
1674,4/3/20,purchase,61700,16659
1674,4/3/20,visit,,
1527,4/4/20,visit,,
1527,4/4/20,purchase,176200,118054
1527,4/3/20,visit,,
1527,4/2/20,visit,,
1527,4/2/20,visit,,
1350,4/4/20,visit,,
1350,4/4/20,purchase,65600,41984
1350,4/3/20,visit,,
1350,3/31/20,visit,,
1350,4/2/20,visit,,
1350,4/2/20,purchase,22400,15904
1350,4/2/20,visit,,
1350,4/2/20,purchase,97400,65258
1350,3/30/20,visit,,
1553,4/3/20,visit,,
1553,4/4/20,visit,,
1553,4/2/20,visit,,
1553,4/1/20,visit,,
1553,4/4/20,visit,,
1553,4/4/20,purchase,67200,30240
1553,4/2/20,visit,,
1553,3/31/20,visit,,
1553,3/31/20,visit,,
1553,3/29/20,visit,,
1499,3/29/20,visit,,
1499,3/31/20,visit,,
1638,3/30/20,visit,,
1638,3/31/20,visit,,
1638,3/31/20,purchase,180100,88249
1638,4/2/20,visit,,
1638,4/2/20,visit,,
1671,3/31/20,visit,,
1671,4/2/20,visit,,
1671,4/4/20,visit,,
1671,3/30/20,visit,,
1671,3/30/20,purchase,20700,15732
1671,4/1/20,visit,,
1671,4/3/20,visit,,
1671,4/3/20,purchase,29200,18980
1671,3/30/20,visit,,
1585,4/3/20,visit,,
1585,4/3/20,visit,,
1474,3/29/20,visit,,
1474,3/31/20,visit,,
1474,4/3/20,visit,,
1474,4/2/20,visit,,
1474,4/2/20,visit,,
1474,3/31/20,visit,,
1474,4/1/20,visit,,
1474,4/1/20,purchase,36900,22509
1474,3/30/20,visit,,
1474,3/30/20,visit,,
1386,3/30/20,visit,,
1386,3/29/20,visit,,
1386,3/31/20,visit,,
1386,3/29/20,visit,,
1386,3/29/20,purchase,61900,23522
1386,3/31/20,visit,,
1490,3/30/20,visit,,
1490,3/29/20,visit,,
1514,4/1/20,visit,,
1514,4/2/20,visit,,
1514,4/2/20,purchase,51100,36281
1514,4/4/20,visit,,
1514,4/3/20,visit,,
1514,4/4/20,visit,,
1465,4/3/20,visit,,
1465,4/3/20,visit,,
1465,3/30/20,visit,,
1509,3/31/20,visit,,
1498,3/29/20,visit,,
1498,4/2/20,visit,,
1498,4/2/20,purchase,59300,37359
1442,3/30/20,visit,,
1442,3/29/20,visit,,
1442,3/29/20,purchase,47500,32775
1442,3/30/20,visit,,
1442,4/4/20,visit,,
1442,4/2/20,visit,,
1565,3/31/20,visit,,
1565,4/3/20,visit,,
1565,3/31/20,visit,,
1565,3/31/20,visit,,
1565,3/30/20,visit,,
1565,3/31/20,visit,,
1565,4/2/20,visit,,
1565,3/30/20,visit,,
1565,4/2/20,visit,,
1565,4/2/20,purchase,28800,8352
1330,4/2/20,visit,,
1612,3/31/20,visit,,
1612,3/31/20,purchase,68800,29584
1612,4/4/20,visit,,
1612,3/31/20,visit,,
1612,3/31/20,purchase,134100,91188
1612,3/30/20,visit,,
1612,4/1/20,visit,,
1612,3/31/20,visit,,
1591,3/29/20,visit,,
1649,3/30/20,visit,,
1649,3/31/20,visit,,
1649,4/1/20,visit,,
1649,3/29/20,visit,,
1649,3/29/20,purchase,50700,19773
1649,3/30/20,visit,,
1480,4/3/20,visit,,
1480,4/3/20,purchase,118200,52008
1480,4/4/20,visit,,
1480,4/4/20,visit,,
1480,4/4/20,purchase,52400,23580
1480,4/3/20,visit,,
1480,4/3/20,visit,,
1480,4/1/20,visit,,
1480,4/1/20,visit,,
1480,4/4/20,visit,,
1383,3/29/20,visit,,
1383,3/29/20,purchase,80000,40000
1383,4/3/20,visit,,
1383,3/30/20,visit,,
1383,3/31/20,visit,,
1383,3/31/20,visit,,
1398,3/31/20,visit,,
1398,3/31/20,visit,,
1398,3/31/20,visit,,
1398,3/29/20,visit,,
1398,3/31/20,visit,,
1398,3/31/20,purchase,11800,5074
1398,4/2/20,visit,,
1570,4/2/20,visit,,
1570,4/4/20,visit,,
1503,3/30/20,visit,,
1503,4/3/20,visit,,
1503,4/2/20,visit,,
1503,4/2/20,purchase,82000,62320
1340,4/1/20,visit,,
1340,3/31/20,visit,,
1340,4/4/20,visit,,
1665,3/31/20,visit,,
1665,4/1/20,visit,,
1665,3/29/20,visit,,
1665,3/29/20,visit,,
1665,3/29/20,visit,,
1665,3/29/20,visit,,
1665,3/29/20,visit,,
1665,3/29/20,visit,,
1618,4/4/20,visit,,
1618,3/31/20,visit,,
1618,3/30/20,visit,,
1618,4/2/20,visit,,
1618,4/2/20,purchase,100200,34068
1618,3/29/20,visit,,
1395,3/29/20,visit,,
1395,3/29/20,visit,,
1395,3/29/20,visit,,
1395,4/1/20,visit,,
1395,3/29/20,visit,,
1395,4/3/20,visit,,
1536,3/30/20,visit,,
1536,4/1/20,visit,,
1492,3/30/20,visit,,
1492,4/2/20,visit,,
1492,4/3/20,visit,,
1492,4/1/20,visit,,
1492,3/29/20,visit,,
1492,4/4/20,visit,,
1492,4/4/20,purchase,23100,7623
1492,4/4/20,visit,,
1492,3/30/20,visit,,
1492,3/31/20,visit,,
1540,4/1/20,visit,,
1311,4/3/20,visit,,
1311,3/29/20,visit,,
1309,4/2/20,visit,,
1309,4/4/20,visit,,
1309,4/4/20,visit,,
1309,4/4/20,purchase,112200,79662
1309,4/2/20,visit,,
1309,4/1/20,visit,,
1309,4/1/20,visit,,
1309,3/29/20,visit,,
1309,4/1/20,visit,,
1406,3/29/20,visit,,
1406,4/2/20,visit,,
1406,4/2/20,visit,,
1406,3/31/20,visit,,
1406,3/31/20,purchase,52800,36960
1406,4/4/20,visit,,
1406,4/4/20,purchase,44700,32631
1647,3/29/20,visit,,
1647,4/3/20,visit,,
1647,4/2/20,visit,,
1647,4/2/20,purchase,79400,26202
1647,3/29/20,visit,,
1647,3/29/20,purchase,83800,47766
1647,3/30/20,visit,,
1647,4/2/20,visit,,
1647,4/2/20,purchase,12600,6426
1647,4/4/20,visit,,
1647,3/31/20,visit,,
1632,3/30/20,visit,,
1632,3/30/20,purchase,51700,37741
1632,4/3/20,visit,,
1632,3/29/20,visit,,
1632,4/4/20,visit,,
1632,4/3/20,visit,,
1468,3/31/20,visit,,
1468,3/31/20,purchase,73000,35770
1468,3/31/20,visit,,
1468,4/3/20,visit,,
1468,3/29/20,visit,,
1468,4/2/20,visit,,
1468,4/1/20,visit,,
1468,4/3/20,visit,,
1468,3/31/20,visit,,
1468,3/31/20,purchase,46900,34237
1581,3/31/20,visit,,
1581,3/29/20,visit,,
1581,3/29/20,purchase,120200,63706
1581,4/3/20,visit,,
1558,3/29/20,visit,,
1558,3/29/20,purchase,103400,78584
1558,3/31/20,visit,,
1558,4/2/20,visit,,
1558,4/3/20,visit,,
1558,4/3/20,purchase,96300,65484
1558,3/30/20,visit,,
1558,4/2/20,visit,,
1558,4/4/20,visit,,
1362,4/4/20,visit,,
1362,3/31/20,visit,,
1362,3/31/20,purchase,119900,41965
1362,4/2/20,visit,,
1450,4/2/20,visit,,
1528,4/1/20,visit,,
1528,3/31/20,visit,,
1528,4/4/20,visit,,
1528,4/3/20,visit,,
1528,4/1/20,visit,,
1528,3/29/20,visit,,
1528,3/31/20,visit,,
1607,4/2/20,visit,,
1607,4/4/20,visit,,
1607,3/31/20,visit,,
1428,4/3/20,visit,,
1428,4/4/20,visit,,
1428,3/29/20,visit,,
1428,3/31/20,visit,,
1428,3/31/20,purchase,61500,38130
1428,3/30/20,visit,,
1613,4/3/20,visit,,
1477,4/3/20,visit,,
1477,4/3/20,purchase,55200,14352
1477,4/2/20,visit,,
1477,4/3/20,visit,,
1477,3/31/20,visit,,
1477,3/31/20,purchase,24900,17679
1477,3/29/20,visit,,
1477,4/1/20,visit,,
1477,4/1/20,visit,,
1542,3/29/20,visit,,
1542,4/3/20,visit,,
1542,4/3/20,visit,,
1542,4/3/20,purchase,23800,12852
1542,4/2/20,visit,,
1542,4/2/20,purchase,43700,19665
1542,4/3/20,visit,,
1542,3/31/20,visit,,
1590,3/30/20,visit,,
1590,4/3/20,visit,,
1655,4/4/20,visit,,
1655,3/29/20,visit,,
1655,4/4/20,visit,,
1655,3/30/20,visit,,
1655,4/2/20,visit,,
1655,4/3/20,visit,,
1655,4/3/20,purchase,108100,58374
1605,3/29/20,visit,,
1605,4/4/20,visit,,
1605,4/4/20,visit,,
1567,3/31/20,visit,,
1567,3/31/20,visit,,
1567,4/1/20,visit,,
1567,4/2/20,visit,,
1567,4/4/20,visit,,
1567,4/3/20,visit,,
1668,3/31/20,visit,,
1668,3/31/20,visit,,
1623,3/31/20,visit,,
1623,3/29/20,visit,,
1623,3/31/20,visit,,
1623,3/31/20,purchase,19300,12352
1623,4/1/20,visit,,
1623,3/31/20,visit,,
1623,3/29/20,visit,,
1635,4/4/20,visit,,
1635,4/3/20,visit,,
1635,4/4/20,visit,,
1510,4/4/20,visit,,
1510,4/1/20,visit,,
1510,4/2/20,visit,,
1510,3/31/20,visit,,
1510,3/31/20,purchase,129900,32475
1510,4/2/20,visit,,
1598,4/1/20,visit,,
1598,4/1/20,visit,,
1598,3/31/20,visit,,
1598,4/1/20,visit,,
1598,3/29/20,visit,,
1421,4/1/20,visit,,
1421,4/3/20,visit,,
1421,3/30/20,visit,,
1421,4/2/20,visit,,
1421,3/29/20,visit,,
1421,4/3/20,visit,,
1421,4/3/20,visit,,
1314,4/3/20,visit,,
1307,3/31/20,visit,,
1307,4/2/20,visit,,
1307,4/2/20,purchase,188900,79338
1307,3/30/20,visit,,
1307,3/30/20,visit,,
1307,3/30/20,purchase,211500,71910
1307,4/3/20,visit,,
1307,4/2/20,visit,,
1307,3/30/20,visit,,
1307,4/2/20,visit,,
1413,4/2/20,visit,,
1615,4/2/20,visit,,
1615,4/4/20,visit,,
1341,4/2/20,visit,,
1341,3/29/20,visit,,
1341,3/30/20,visit,,
1341,4/1/20,visit,,
1341,3/30/20,visit,,
1341,3/30/20,purchase,20300,13601
1534,4/3/20,visit,,
1534,4/4/20,visit,,
1534,3/29/20,visit,,
1534,4/3/20,visit,,
1534,4/1/20,visit,,
1534,4/1/20,visit,,
1534,4/1/20,visit,,
1534,4/1/20,purchase,60300,19296
1534,4/1/20,visit,,
1316,4/2/20,visit,,
1316,4/2/20,purchase,41900,17179
1316,4/3/20,visit,,
1316,4/1/20,visit,,
1316,4/3/20,visit,,
1316,3/30/20,visit,,
1316,3/30/20,purchase,84300,40464
1316,4/1/20,visit,,
1316,3/30/20,visit,,
1316,3/29/20,visit,,
1601,3/29/20,visit,,
1601,4/2/20,visit,,
1601,4/2/20,purchase,161500,90440
1601,4/1/20,visit,,
1601,4/1/20,visit,,
1601,4/2/20,visit,,
1601,4/4/20,visit,,
1601,4/4/20,visit,,
